game_id,season,date,home_team,away_team,home_conf,away_conf,home_win,home_pts,home_fgm,home_fga,home_fg_pct,home_fg3m,home_fg3a,home_fg3_pct,home_ftm,home_fta,home_ft_pct,home_oreb,home_dreb,home_reb,home_ast,home_stl,home_blk,home_tov,home_pf,home_pace,home_off_rating,home_def_rating,away_pts,away_fgm,away_fga,away_fg_pct,away_fg3m,away_fg3a,away_fg3_pct,away_ftm,away_fta,away_ft_pct,away_oreb,away_dreb,away_reb,away_ast,away_stl,away_blk,away_tov,away_pf,away_pace,away_off_rating,away_def_rating
2019_0096,2019-20,2019-11-03,UTA,POR,West,West,0,100,35,82,0.427,12,35,0.343,18,22,0.818,14,37,51,34,9,6,16,21,99.5,108.4,119.6,107,41,90,0.456,10,31,0.323,15,20,0.75,11,36,47,22,9,6,15,21,101.2,106.1,104.6
2019_0097,2019-20,2019-11-03,ATL,PHI,East,East,0,105,39,84,0.464,9,26,0.346,18,26,0.692,12,31,43,26,6,5,16,21,103.0,106.7,114.0,110,43,91,0.473,10,30,0.333,14,18,0.778,8,35,43,24,3,6,13,23,100.0,108.7,109.5
2019_0098,2019-20,2019-11-03,CHI,NOP,East,West,1,108,38,81,0.469,17,46,0.37,15,22,0.682,8,33,41,22,9,5,22,17,95.0,107.6,107.4,102,38,90,0.422,12,37,0.324,14,19,0.737,7,31,38,20,8,1,14,16,100.1,98.6,104.6
2019_0099,2019-20,2019-11-03,GSW,OKC,West,West,1,106,39,82,0.476,10,32,0.312,18,23,0.783,8,25,33,21,7,6,13,18,96.8,109.2,111.3,101,39,82,0.476,14,42,0.333,9,12,0.75,10,34,44,23,7,3,10,22,106.9,112.6,109.8
2019_0100,2019-20,2019-11-04,HOU,BOS,West,East,1,116,45,88,0.511,13,40,0.325,13,18,0.722,9,31,40,27,2,5,14,23,100.3,111.7,108.0,106,36,78,0.462,11,33,0.333,23,30,0.767,7,36,43,27,5,2,10,22,102.6,110.1,111.8
2019_0101,2019-20,2019-11-04,CHI,GSW,East,West,0,96,33,77,0.429,12,39,0.308,18,25,0.72,6,37,43,25,8,6,6,21,99.1,109.1,105.9,106,41,90,0.456,12,37,0.324,12,16,0.75,9,39,48,30,6,5,13,20,97.7,107.6,110.7
2019_0102,2019-20,2019-11-04,HOU,CHI,West,East,1,110,38,86,0.442,16,40,0.4,18,25,0.72,7,24,31,26,8,4,16,16,100.8,114.4,95.8,99,38,87,0.437,13,32,0.406,10,14,0.714,14,35,49,24,7,3,14,18,99.5,106.6,112.2
2019_0103,2019-20,2019-11-04,NOP,LAL,West,West,0,103,40,86,0.465,12,38,0.316,11,16,0.688,10,33,43,28,9,6,15,17,100.5,99.4,116.8,110,40,93,0.43,11,33,0.333,19,25,0.76,10,34,44,20,8,4,11,15,101.0,113.1,100.7
2019_0104,2019-20,2019-11-04,WAS,TOR,East,East,0,107,38,88,0.432,13,38,0.342,18,23,0.783,11,37,48,24,6,4,11,20,100.1,105.7,107.3,116,43,88,0.489,11,40,0.275,19,24,0.792,10,36,46,21,7,6,17,21,104.0,107.7,109.3
2019_0105,2019-20,2019-11-04,DET,MIA,East,East,1,110,39,87,0.448,14,39,0.359,18,23,0.783,9,32,41,31,5,4,16,18,97.4,113.2,104.9,102,38,82,0.463,11,42,0.262,15,19,0.789,4,38,42,26,9,4,12,19,99.7,107.7,106.8
2019_0106,2019-20,2019-11-04,MIN,NOP,West,West,1,124,48,91,0.527,13,38,0.342,15,20,0.75,8,35,43,20,6,6,14,18,106.4,118.3,105.6,98,37,83,0.446,11,30,0.367,13,17,0.765,8,33,41,17,9,3,11,27,99.3,108.3,110.8
2019_0107,2019-20,2019-11-05,OKC,MEM,West,West,0,94,37,81,0.457,10,32,0.312,10,14,0.714,13,35,48,25,7,1,11,15,101.7,119.1,106.7,112,43,88,0.489,14,40,0.35,12,17,0.706,11,33,44,25,9,2,18,22,100.4,105.9,111.1
2019_0108,2019-20,2019-11-05,ATL,NOP,East,West,1,113,38,90,0.422,12,39,0.308,25,32,0.781,11,31,42,28,7,2,13,25,93.8,120.5,107.9,98,31,80,0.388,14,40,0.35,22,30,0.733,9,29,38,21,7,4,15,22,102.6,102.7,107.1
2019_0109,2019-20,2019-11-05,MIL,SAC,East,West,1,106,40,93,0.43,14,40,0.35,12,16,0.75,10,28,38,23,7,4,17,23,102.6,106.9,107.4,89,29,85,0.341,15,45,0.333,16,21,0.762,9,32,41,19,3,2,11,21,98.9,102.4,113.4
2019_0110,2019-20,2019-11-05,IND,LAL,East,West,0,100,37,85,0.435,14,41,0.341,12,17,0.706,9,31,40,23,9,2,14,22,102.2,102.8,103.8,120,40,90,0.444,17,46,0.37,23,28,0.821,10,38,48,26,6,5,10,13,99.7,115.8,104.6
2019_0111,2019-20,2019-11-05,MEM,SAS,West,West,1,108,39,93,0.419,13,32,0.406,17,22,0.773,10,30,40,23,7,6,9,25,97.4,108.5,117.5,106,36,81,0.444,14,35,0.4,20,27,0.741,9,29,38,17,5,6,15,21,99.6,108.8,101.2
2019_0112,2019-20,2019-11-05,NOP,PHX,West,West,0,99,36,86,0.419,13,38,0.342,14,18,0.778,12,38,50,25,8,4,17,16,95.6,102.5,110.8,107,39,87,0.448,14,39,0.359,15,20,0.75,12,29,41,28,8,6,11,20,102.7,109.8,112.7
2019_0113,2019-20,2019-11-05,BKN,NYK,East,East,1,128,45,89,0.506,16,40,0.4,22,27,0.815,10,35,45,25,7,6,12,25,100.6,110.2,114.9,111,40,82,0.488,14,38,0.368,17,21,0.81,4,35,39,30,7,5,12,20,97.2,115.0,112.5
2019_0114,2019-20,2019-11-05,CLE,UTA,East,West,0,105,38,85,0.447,11,35,0.314,18,23,0.783,12,35,47,27,6,4,10,17,95.0,109.9,102.6,109,44,95,0.463,11,33,0.333,10,13,0.769,8,30,38,29,9,6,17,16,100.6,102.2,120.6
2019_0115,2019-20,2019-11-06,MIN,CHA,West,East,0,111,39,85,0.459,17,49,0.347,16,22,0.727,11,30,41,33,7,4,16,17,98.8,111.7,101.4,122,43,91,0.473,18,43,0.419,18,23,0.783,13,30,43,18,7,2,12,20,102.2,116.1,109.9
2019_0116,2019-20,2019-11-06,DEN,LAL,West,West,0,93,32,82,0.39,13,35,0.371,16,22,0.727,10,35,45,25,6,5,8,17,99.2,111.2,106.4,110,39,80,0.487,16,43,0.372,16,21,0.762,10,36,46,29,7,4,12,21,96.1,118.3,111.3
2019_0117,2019-20,2019-11-06,DAL,BOS,West,East,0,100,39,88,0.443,13,38,0.342,9,12,0.75,11,34,45,28,9,6,11,17,99.0,104.0,113.9,108,37,79,0.468,12,41,0.293,22,30,0.733,11,33,44,25,4,6,14,24,103.4,105.4,105.5
2019_0118,2019-20,2019-11-06,BOS,DET,East,East,0,106,42,91,0.462,17,47,0.362,8,10,0.714,13,31,44,22,5,3,11,22,96.2,113.3,111.2,125,47,89,0.528,6,26,0.231,25,32,0.781,8,34,42,27,6,5,14,26,104.6,106.5,105.6
2019_0119,2019-20,2019-11-06,HOU,BKN,West,East,0,103,36,89,0.404,16,42,0.381,15,20,0.75,13,31,44,30,6,6,13,26,102.9,119.2,101.2,117,45,91,0.495,14,41,0.341,13,17,0.765,7,29,36,22,3,2,20,15,97.3,103.8,107.8
2019_0120,2019-20,2019-11-06,MIA,NYK,East,East,0,101,37,77,0.481,13,34,0.382,14,18,0.778,13,32,45,28,4,5,17,21,96.4,110.8,111.3,108,39,96,0.406,10,33,0.303,20,25,0.8,11,29,40,22,7,2,11,24,107.2,114.0,107.2
2019_0121,2019-20,2019-11-06,GSW,OKC,West,West,0,104,40,84,0.476,10,33,0.303,14,21,0.667,6,33,39,27,5,4,8,22,95.3,117.1,115.7,113,42,85,0.494,13,37,0.351,16,21,0.762,9,35,44,22,5,5,12,22,100.7,115.3,109.3
2019_0122,2019-20,2019-11-07,MIL,HOU,East,West,0,115,43,90,0.478,14,36,0.389,15,19,0.789,16,35,51,23,6,4,16,20,101.2,107.7,113.2,122,44,90,0.489,15,50,0.3,19,25,0.76,5,37,42,26,9,2,13,16,98.1,108.5,109.5
2019_0123,2019-20,2019-11-07,DEN,MIA,West,East,1,108,43,88,0.489,9,28,0.321,13,16,0.812,9,33,42,26,5,2,17,24,106.5,116.4,105.9,107,39,85,0.459,15,43,0.349,14,18,0.778,11,35,46,27,5,6,14,17,100.5,110.3,116.1
2019_0124,2019-20,2019-11-07,DEN,IND,West,East,0,105,41,87,0.471,11,32,0.344,12,15,0.8,14,38,52,29,9,1,14,18,102.3,110.0,100.2,121,46,93,0.495,10,32,0.312,19,23,0.826,10,30,40,21,7,5,12,18,102.6,95.0,115.0
2019_0125,2019-20,2019-11-07,CHI,POR,East,West,0,92,34,85,0.4,13,32,0.406,11,15,0.733,6,33,39,32,7,5,11,19,97.1,113.3,106.7,118,39,87,0.448,16,45,0.356,24,29,0.828,9,35,44,28,9,6,10,17,103.7,108.2,119.4
2019_0126,2019-20,2019-11-07,CHA,SAS,East,West,1,119,45,91,0.495,11,32,0.344,18,23,0.783,10,33,43,25,9,3,18,22,98.5,116.6,105.7,107,40,88,0.455,12,33,0.364,15,18,0.833,8,36,44,19,7,5,12,18,97.1,114.7,111.8
2019_0127,2019-20,2019-11-07,PHI,HOU,East,West,0,101,42,82,0.512,9,32,0.281,8,11,0.727,9,37,46,27,8,4,17,25,98.0,114.9,113.5,105,35,82,0.427,12,35,0.343,23,32,0.719,13,33,46,17,6,6,14,21,103.0,109.2,112.9
2019_0128,2019-20,2019-11-07,POR,MIL,West,East,1,107,43,92,0.467,12,40,0.3,9,13,0.692,7,38,45,28,6,5,12,21,104.0,104.7,106.3,104,36,85,0.424,16,45,0.356,16,20,0.8,6,37,43,24,8,2,13,20,96.6,111.7,106.7
2019_0129,2019-20,2019-11-07,HOU,UTA,West,West,1,110,43,94,0.457,10,35,0.286,14,20,0.7,9,36,45,17,9,4,13,18,103.1,115.0,104.6,101,36,80,0.45,12,36,0.333,17,22,0.773,8,34,42,27,5,1,16,27,94.9,102.0,122.9
2019_0130,2019-20,2019-11-08,ATL,DET,East,East,1,104,39,87,0.448,14,41,0.341,12,15,0.8,8,31,39,33,7,5,13,17,100.0,111.9,111.4,101,37,85,0.435,11,30,0.367,16,20,0.8,9,31,40,27,4,4,14,20,102.1,117.4,103.0
2019_0131,2019-20,2019-11-08,PHI,IND,East,East,0,118,43,100,0.43,12,37,0.324,20,26,0.769,7,34,41,29,4,3,10,20,103.9,122.2,109.2,132,41,93,0.441,13,37,0.351,23,27,0.852,7,31,38,25,5,6,18,18,103.7,97.1,114.6
2019_0132,2019-20,2019-11-08,UTA,DET,West,East,0,100,36,80,0.45,14,43,0.326,14,18,0.778,10,36,46,24,2,6,20,23,100.7,106.3,113.3,108,41,88,0.466,14,39,0.359,12,16,0.75,8,28,36,21,7,7,11,17,89.4,118.0,101.4
2019_0133,2019-20,2019-11-08,HOU,ORL,West,East,1,112,41,89,0.461,11,34,0.324,19,25,0.76,9,33,42,23,7,1,15,27,96.5,112.4,113.1,96,34,86,0.395,13,38,0.342,15,20,0.75,10,35,45,26,7,5,13,21,98.3,111.0,114.6
2019_0134,2019-20,2019-11-08,DET,POR,East,West,0,98,39,90,0.433,9,35,0.257,11,15,0.733,10,35,45,26,6,4,15,20,98.1,117.7,97.1,127,49,90,0.544,13,38,0.342,16,21,0.762,11,30,41,24,2,4,11,21,99.0,112.8,123.0
2019_0135,2019-20,2019-11-08,CHA,HOU,East,West,0,99,36,78,0.462,12,34,0.353,15,18,0.833,6,42,48,23,7,4,11,17,95.0,109.7,113.4,115,43,89,0.483,11,30,0.367,18,22,0.818,7,42,49,15,6,2,19,19,101.8,105.4,111.2
2019_0136,2019-20,2019-11-08,TOR,WAS,East,East,1,109,37,81,0.457,14,38,0.368,21,31,0.677,9,37,46,24,2,3,14,20,99.5,112.1,106.6,101,39,89,0.438,13,32,0.406,10,13,0.769,7,39,46,25,6,4,20,17,102.0,100.0,116.1
2019_0137,2019-20,2019-11-08,NOP,GSW,West,West,1,116,45,91,0.495,8,28,0.286,18,25,0.72,6,39,45,17,6,4,18,14,94.7,106.5,115.1,105,41,95,0.432,7,24,0.292,16,20,0.8,6,30,36,28,4,4,13,20,101.2,106.6,109.8
2019_0138,2019-20,2019-11-09,CHA,TOR,East,East,1,114,40,81,0.494,16,39,0.41,18,25,0.72,10,30,40,18,6,6,14,15,97.8,108.0,109.9,97,35,86,0.407,11,29,0.379,16,20,0.8,13,37,50,22,2,5,20,19,98.6,108.5,104.5
2019_0139,2019-20,2019-11-09,GSW,WAS,West,East,1,99,34,75,0.453,14,33,0.424,17,22,0.773,9,34,43,18,5,6,14,18,94.0,108.6,105.1,97,36,82,0.439,15,40,0.375,10,13,0.769,7,32,39,26,8,3,14,18,101.5,105.1,123.5
2019_0140,2019-20,2019-11-09,MEM,SAC,West,West,1,127,47,94,0.5,18,47,0.383,15,20,0.75,9,32,41,29,7,6,16,16,108.7,109.3,105.5,108,39,84,0.464,12,34,0.353,18,22,0.818,7,40,47,21,4,4,24,22,94.8,99.4,111.3
2019_0141,2019-20,2019-11-09,WAS,LAL,East,West,0,112,44,88,0.5,12,36,0.333,12,16,0.75,10,30,40,25,7,6,18,20,101.8,107.5,112.9,119,46,96,0.479,16,40,0.4,11,15,0.733,6,33,39,28,5,5,9,23,96.9,109.5,111.7
2019_0142,2019-20,2019-11-09,SAC,ORL,West,East,0,92,33,78,0.423,14,42,0.333,12,16,0.75,10,39,49,27,8,6,14,19,98.0,101.5,107.6,103,38,86,0.442,13,37,0.351,14,19,0.737,5,31,36,22,7,7,12,16,105.0,103.0,111.7
2019_0143,2019-20,2019-11-09,LAC,GSW,West,West,0,118,44,92,0.478,15,35,0.429,15,20,0.75,13,35,48,15,7,6,10,22,97.9,109.2,113.8,131,45,88,0.511,21,50,0.42,20,24,0.833,11,31,42,24,9,6,10,16,101.2,114.8,106.1
2019_0144,2019-20,2019-11-09,TOR,PHX,East,West,1,128,42,83,0.506,12,31,0.387,20,25,0.8,8,33,41,25,6,5,18,16,99.0,112.4,113.2,116,42,91,0.462,14,38,0.368,18,23,0.783,9,38,47,35,8,5,15,16,98.0,107.8,108.8
2019_0145,2019-20,2019-11-10,PHX,TOR,West,East,0,101,38,82,0.463,12,32,0.375,13,17,0.765,8,35,43,19,6,3,16,21,101.5,109.2,106.9,106,39,94,0.415,13,41,0.317,15,20,0.75,14,30,44,28,5,3,14,20,96.3,108.3,108.4
2019_0146,2019-20,2019-11-10,TOR,SAC,East,West,1,130,49,94,0.521,10,35,0.286,22,28,0.786,8,32,40,22,6,5,12,18,91.5,114.9,98.7,89,34,88,0.386,12,41,0.293,9,13,0.692,14,36,50,15,4,4,21,17,101.9,98.4,112.6
2019_0147,2019-20,2019-11-10,DET,SAC,East,West,1,114,39,84,0.464,15,43,0.349,21,27,0.778,7,33,40,30,8,4,7,14,97.2,123.5,102.7,108,38,93,0.409,10,30,0.333,22,26,0.846,11,38,49,18,11,2,13,21,95.3,102.3,116.1
2019_0148,2019-20,2019-11-10,CHA,LAL,East,West,1,115,44,95,0.463,8,34,0.235,19,24,0.792,5,33,38,26,9,3,11,18,95.2,108.0,106.1,98,37,76,0.487,13,31,0.419,11,16,0.688,11,35,46,23,8,5,14,18,103.9,117.0,108.3
2019_0149,2019-20,2019-11-10,IND,PHI,East,East,0,91,37,88,0.42,10,27,0.37,8,10,0.7,11,34,45,22,5,5,11,20,101.5,112.0,108.4,109,40,89,0.449,12,38,0.316,17,20,0.85,8,33,41,23,5,5,14,22,100.4,111.2,104.8
2019_0150,2019-20,2019-11-10,DET,OKC,East,West,0,110,40,91,0.44,10,35,0.286,20,25,0.8,13,33,46,28,9,3,10,17,102.4,121.0,103.1,111,41,87,0.471,11,34,0.324,18,23,0.783,11,37,48,23,9,3,19,17,99.0,110.6,107.6
2019_0151,2019-20,2019-11-10,IND,DAL,East,West,1,119,43,83,0.518,14,36,0.389,19,24,0.792,6,32,38,28,6,5,9,18,102.1,102.0,110.3,106,38,86,0.442,11,34,0.324,19,26,0.731,14,34,48,21,9,5,9,16,103.4,100.7,113.9
2019_0152,2019-20,2019-11-10,UTA,BOS,West,East,0,96,38,87,0.437,9,34,0.265,11,13,0.846,13,32,45,27,8,5,10,14,99.7,100.0,122.9,111,40,85,0.471,12,33,0.364,19,22,0.864,6,34,40,27,6,2,17,21,103.5,104.9,105.1
2019_0153,2019-20,2019-11-11,MIA,DET,East,East,1,120,44,87,0.506,13,32,0.406,19,26,0.731,8,32,40,17,8,3,14,16,96.2,112.3,119.8,115,45,88,0.511,11,31,0.355,14,18,0.778,11,32,43,25,9,7,14,19,102.8,119.1,102.5
2019_0154,2019-20,2019-11-11,MIN,OKC,West,West,1,100,39,90,0.433,8,29,0.276,14,20,0.7,4,32,36,23,7,4,19,21,99.3,115.3,110.9,95,35,81,0.432,11,33,0.333,14,19,0.737,11,36,47,24,4,3,11,16,98.5,113.8,113.9
2019_0155,2019-20,2019-11-11,POR,SAC,West,West,1,109,41,91,0.451,13,44,0.295,14,19,0.737,9,32,41,23,6,1,17,28,103.4,104.1,110.8,107,39,89,0.438,10,40,0.25,19,25,0.76,7,29,36,24,10,4,12,20,100.9,99.8,109.2
2019_0156,2019-20,2019-11-11,IND,WAS,East,East,0,96,38,90,0.422,8,28,0.286,12,16,0.75,11,34,45,19,11,4,16,20,105.5,108.1,111.7,108,33,80,0.412,16,43,0.372,26,34,0.765,14,28,42,17,9,2,14,23,100.6,105.3,110.3
2019_0157,2019-20,2019-11-11,MIA,DAL,East,West,0,108,39,90,0.433,15,38,0.395,15,20,0.75,11,35,46,28,5,4,12,17,101.5,110.6,106.0,119,45,95,0.474,12,34,0.353,17,24,0.708,9,31,40,26,6,4,14,20,94.6,92.8,117.9
2019_0158,2019-20,2019-11-11,GSW,PHX,West,West,1,103,42,95,0.442,14,40,0.35,8,10,0.714,11,35,46,20,7,5,13,22,105.0,110.4,114.6,97,37,90,0.411,11,38,0.289,12,17,0.706,10,35,45,23,6,4,17,11,101.8,110.8,107.6
2019_0159,2019-20,2019-11-11,TOR,NOP,East,West,0,92,32,77,0.416,16,39,0.41,12,16,0.75,11,29,40,27,2,5,10,18,99.1,116.5,109.2,102,35,79,0.443,12,33,0.364,20,25,0.8,14,37,51,22,7,5,15,22,102.0,106.0,114.2
2019_0160,2019-20,2019-11-12,GSW,DAL,West,West,1,100,33,83,0.398,11,31,0.355,23,29,0.793,10,30,40,22,6,3,12,19,93.3,118.8,107.5,97,36,80,0.45,10,36,0.278,15,19,0.789,7,30,37,22,8,7,16,23,99.0,103.2,114.0
2019_0161,2019-20,2019-11-12,MIL,PHI,East,East,0,106,38,89,0.427,13,39,0.333,17,23,0.739,9,35,44,23,4,2,14,18,101.0,107.2,113.3,119,44,89,0.494,15,43,0.349,16,21,0.762,10,33,43,25,4,5,15,18,94.8,111.1,108.8
2019_0162,2019-20,2019-11-12,HOU,SAC,West,West,0,97,34,84,0.405,10,31,0.323,19,25,0.76,7,32,39,30,9,3,17,19,99.7,107.8,100.8,106,41,86,0.477,8,25,0.32,16,20,0.8,12,36,48,24,7,4,15,24,102.4,103.7,119.8
2019_0163,2019-20,2019-11-12,POR,TOR,West,East,1,115,43,89,0.483,16,42,0.381,13,16,0.812,13,34,47,19,4,5,12,14,97.5,107.2,110.4,113,40,90,0.444,14,38,0.368,19,25,0.76,12,36,48,25,7,6,11,15,95.3,107.2,110.6
2019_0164,2019-20,2019-11-12,SAC,PHX,West,West,0,102,38,89,0.427,10,34,0.294,16,21,0.762,11,34,45,23,4,6,14,20,95.5,102.4,116.7,122,40,87,0.46,16,39,0.41,26,34,0.765,4,31,35,32,8,5,13,16,104.8,114.5,108.6
2019_0165,2019-20,2019-11-12,CHI,NOP,East,West,1,109,41,86,0.477,12,35,0.343,15,22,0.682,6,36,42,23,8,6,17,15,105.0,105.5,111.2,105,40,83,0.482,10,38,0.263,15,19,0.789,5,27,32,16,8,4,13,18,97.9,106.3,115.7
2019_0166,2019-20,2019-11-12,BKN,TOR,East,East,0,100,36,96,0.375,11,34,0.324,17,21,0.81,8,33,41,36,7,7,15,18,95.7,105.4,104.6,110,39,85,0.459,15,46,0.326,17,24,0.708,12,28,40,27,7,4,13,16,97.8,109.1,104.5
2019_0167,2019-20,2019-11-12,UTA,SAC,West,West,1,116,41,90,0.456,15,33,0.455,19,25,0.76,8,36,44,20,5,7,14,17,96.3,109.7,110.3,110,38,81,0.469,12,36,0.333,22,28,0.786,10,28,38,23,5,6,17,19,100.0,107.8,114.6
2019_0168,2019-20,2019-11-13,LAL,PHX,West,West,0,94,37,83,0.446,12,32,0.375,8,11,0.727,9,34,43,32,10,2,7,20,98.0,120.3,105.3,100,36,83,0.434,11,33,0.333,17,24,0.708,8,32,40,25,8,8,15,21,98.0,106.1,111.1
2019_0169,2019-20,2019-11-13,BOS,NOP,East,West,1,106,37,89,0.416,14,39,0.359,18,25,0.72,7,32,39,24,9,6,19,18,99.2,110.1,102.2,104,38,89,0.427,14,45,0.311,14,20,0.7,10,38,48,22,7,2,14,23,90.0,102.5,117.0
2019_0170,2019-20,2019-11-13,WAS,GSW,East,West,1,111,38,94,0.404,16,40,0.4,19,27,0.704,8,33,41,27,4,3,10,17,99.2,103.0,119.1,110,40,88,0.455,13,34,0.382,17,22,0.773,8,32,40,27,7,5,11,25,96.2,116.5,104.2
2019_0171,2019-20,2019-11-13,BOS,ORL,East,East,1,109,39,86,0.453,12,37,0.324,19,22,0.864,10,34,44,23,10,7,15,21,98.6,113.9,106.3,101,37,80,0.463,10,30,0.333,17,21,0.81,8,37,45,28,5,6,13,18,99.3,111.1,108.7
2019_0172,2019-20,2019-11-13,DAL,MEM,West,West,0,106,38,84,0.452,13,36,0.361,17,22,0.773,11,38,49,30,10,6,20,21,99.2,107.0,109.3,121,45,94,0.479,17,49,0.347,14,19,0.737,10,38,48,30,7,5,12,18,101.0,115.9,99.6
2019_0173,2019-20,2019-11-13,DET,GSW,East,West,1,116,43,86,0.5,10,35,0.286,20,27,0.741,9,35,44,28,8,2,14,14,103.1,123.8,102.0,113,41,93,0.441,10,40,0.25,21,27,0.778,9,36,45,31,8,7,9,21,102.3,114.6,107.8
2019_0174,2019-20,2019-11-13,SAC,WAS,West,East,1,126,45,92,0.489,13,42,0.31,23,28,0.821,9,34,43,20,10,2,16,18,99.6,102.4,102.4,114,43,88,0.489,16,37,0.432,12,17,0.706,7,33,40,34,4,5,12,19,96.7,95.6,111.8
2019_0175,2019-20,2019-11-13,PHI,SAC,East,West,0,89,35,88,0.398,11,42,0.262,8,12,0.667,7,38,45,24,9,4,14,21,96.2,115.4,105.9,101,35,79,0.443,13,35,0.371,18,22,0.818,10,32,42,23,8,2,12,17,102.1,102.5,113.3
2019_0176,2019-20,2019-11-14,BOS,ATL,East,East,0,99,36,79,0.456,12,34,0.353,15,19,0.789,4,34,38,29,8,6,16,18,101.2,116.2,107.6,115,41,93,0.441,9,31,0.29,24,31,0.774,8,34,42,32,6,6,17,14,96.7,101.8,110.4
2019_0177,2019-20,2019-11-14,TOR,GSW,East,West,0,105,37,84,0.44,13,34,0.382,18,23,0.783,16,39,55,17,6,8,12,26,98.1,114.5,107.3,128,45,90,0.5,14,40,0.35,24,30,0.8,8,39,47,27,7,1,9,25,98.7,109.2,113.2
2019_0178,2019-20,2019-11-14,UTA,CLE,West,East,0,94,31,79,0.392,20,47,0.426,12,16,0.75,6,33,39,30,9,6,13,23,105.2,106.6,106.8,101,39,89,0.438,10,33,0.303,13,17,0.765,9,32,41,22,8,7,13,19,101.9,113.2,106.2
2019_0179,2019-20,2019-11-14,PHX,UTA,West,West,1,121,45,92,0.489,14,39,0.359,17,23,0.739,10,34,44,28,7,8,10,22,97.2,111.2,111.0,114,43,91,0.473,12,37,0.324,16,21,0.762,4,36,40,33,8,4,14,22,99.9,105.1,111.2
2019_0180,2019-20,2019-11-14,DET,PHX,East,West,1,116,44,96,0.458,13,36,0.361,15,21,0.714,7,37,44,31,9,4,18,19,99.2,120.9,104.5,101,36,87,0.414,16,40,0.4,13,18,0.722,8,35,43,22,7,3,19,20,102.6,105.4,111.8
2019_0181,2019-20,2019-11-14,BKN,PHX,East,West,0,108,37,84,0.44,9,31,0.29,25,32,0.781,13,31,44,19,5,4,14,19,103.4,109.2,112.7,110,42,95,0.442,15,43,0.349,11,14,0.786,15,35,50,25,6,4,17,19,97.7,111.3,108.3
2019_0182,2019-20,2019-11-14,LAL,CHA,West,East,0,109,40,84,0.476,9,30,0.3,20,28,0.714,12,27,39,31,4,3,15,20,105.0,114.2,105.9,113,39,82,0.476,14,41,0.341,21,29,0.724,13,35,48,20,11,4,17,20,102.7,105.4,110.2
2019_0183,2019-20,2019-11-15,IND,TOR,East,East,1,114,41,90,0.456,13,38,0.342,19,23,0.826,9,37,46,21,5,9,16,21,101.1,110.0,116.0,101,39,82,0.476,13,35,0.371,10,13,0.769,4,33,37,17,8,5,11,24,101.8,114.7,110.2
2019_0184,2019-20,2019-11-15,CLE,DEN,East,West,0,94,37,83,0.446,9,29,0.31,11,14,0.786,6,34,40,30,9,4,10,20,97.3,100.6,110.6,123,46,88,0.523,16,43,0.372,15,21,0.714,12,33,45,29,8,5,15,17,97.9,111.4,103.8
2019_0185,2019-20,2019-11-15,SAS,UTA,West,West,0,105,40,83,0.482,12,35,0.343,13,19,0.684,7,37,44,23,3,3,14,21,96.9,110.2,108.7,116,44,92,0.478,12,31,0.387,16,21,0.762,12,32,44,15,8,5,13,21,99.1,102.4,110.0
2019_0186,2019-20,2019-11-15,MEM,TOR,West,East,0,100,38,87,0.437,12,39,0.308,12,19,0.632,11,33,44,24,4,5,19,19,102.5,102.1,111.3,110,42,91,0.462,9,30,0.3,17,22,0.773,13,33,46,19,7,7,9,17,102.0,105.6,109.2
2019_0187,2019-20,2019-11-15,GSW,NOP,West,West,0,113,42,92,0.457,13,36,0.361,16,20,0.8,15,31,46,20,8,3,9,13,101.8,111.9,104.2,126,47,94,0.5,14,37,0.378,18,23,0.783,8,27,35,26,9,2,14,22,98.9,104.0,112.7
2019_0188,2019-20,2019-11-15,BOS,TOR,East,East,1,104,41,94,0.436,10,33,0.303,12,16,0.75,8,35,43,19,5,5,17,21,98.9,118.8,106.2,90,32,76,0.421,11,33,0.333,15,21,0.714,11,34,45,23,8,5,9,19,98.2,103.1,109.8
2019_0189,2019-20,2019-11-15,ATL,PHX,East,West,1,113,43,90,0.478,13,37,0.351,14,20,0.7,9,31,40,22,10,6,8,16,102.7,115.3,111.4,109,42,92,0.457,12,35,0.343,13,19,0.684,10,33,43,21,9,6,21,22,98.9,108.3,110.8
2019_0190,2019-20,2019-11-15,CHA,CHI,East,East,0,103,36,88,0.409,14,40,0.35,17,24,0.708,10,37,47,21,5,6,10,19,98.1,108.1,105.8,117,38,82,0.463,13,37,0.351,14,18,0.778,4,34,38,29,3,4,11,15,104.4,104.1,118.6
2019_0191,2019-20,2019-11-16,OKC,PHI,West,East,0,104,41,88,0.466,11,31,0.355,11,15,0.733,10,29,39,28,8,5,13,16,100.9,112.2,111.1,106,38,86,0.442,12,36,0.333,18,22,0.818,11,34,45,20,6,6,12,17,100.0,113.1,107.1
2019_0192,2019-20,2019-11-16,NOP,NYK,West,East,0,113,39,91,0.429,13,41,0.317,22,30,0.733,15,34,49,29,6,3,7,23,106.3,111.5,114.1,117,39,94,0.415,16,43,0.372,23,29,0.793,10,37,47,28,9,4,13,14,100.2,106.7,111.4
2019_0193,2019-20,2019-11-16,NYK,UTA,East,West,1,128,52,94,0.553,11,32,0.344,13,18,0.722,10,31,41,24,7,5,17,19,98.3,116.1,107.9,101,39,90,0.433,9,34,0.265,14,20,0.7,8,35,43,17,7,5,14,18,98.3,107.9,116.4
